Timestamp                       Thread     Type        Activity             PID    TTL  
2021-02-08 19:26:55.171069+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000067e open by IOHIDLibUserClient 0x1000006ca (0x0)
2021-02-08 19:26:55.176064+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000065f new user client
2021-02-08 19:26:55.176114+0800 0x1cb      Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cb setStateForQueues: 0x0
2021-02-08 19:26:55.176128+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000065f open by IOHIDLibUserClient 0x1000006cb (0x0)
2021-02-08 19:26:55.181237+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000661 new user client
2021-02-08 19:26:55.181301+0800 0x1cb      Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc setStateForQueues: 0x0
2021-02-08 19:26:55.181315+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006c3 message: 0xe0000101 from: 0x100000661
2021-02-08 19:26:55.181324+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000661 open by IOHIDLibUserClient 0x1000006cc (0x0)
2021-02-08 19:26:55.186262+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000683 new user client
2021-02-08 19:26:55.186320+0800 0x1c5      Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cd setStateForQueues: 0x0
2021-02-08 19:26:55.186337+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000683 open by IOHIDLibUserClient 0x1000006cd (0x0)
2021-02-08 19:26:55.952751+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cb startQueue
2021-02-08 19:26:55.952845+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cb startQueue
2021-02-08 19:26:55.953037+0800 0x2428     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000065f new user client
2021-02-08 19:26:55.956489+0800 0x2428     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cb stopQueue
2021-02-08 19:26:55.956497+0800 0x2428     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000065f close by IOHIDLibUserClient 0x1000006cb (0x0)
2021-02-08 19:26:55.956509+0800 0x2428     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cb setStateForQueues: 0x1
2021-02-08 19:26:55.957999+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc startQueue
2021-02-08 19:26:55.958095+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc startQueue
2021-02-08 19:26:55.958199+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc startQueue
2021-02-08 19:26:55.958239+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc startQueue
2021-02-08 19:26:55.958272+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc startQueue
2021-02-08 19:26:55.958304+0800 0x1b32     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc startQueue
2021-02-08 19:26:55.958378+0800 0x24f3     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000661 new user client
2021-02-08 19:26:55.975259+0800 0x24f3     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc stopQueue
2021-02-08 19:26:55.975267+0800 0x24f3     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000661 close by IOHIDLibUserClient 0x1000006cc (0x0)
2021-02-08 19:26:55.975273+0800 0x24f3     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006c3 message: 0xe0000110 from: 0x100000661
2021-02-08 19:26:55.975283+0800 0x24f3     Debug       0x0                  0      0    kernel: (IOHIDFamily) IOHIDLibUserClient:0x1000006cc setStateForQueues: 0x1
2021-02-08 19:26:59.640652+0800 0x214f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 10 duplicate reports for routined deny(1) mach-lookup com.apple.Maps.MapsSync.store
2021-02-08 19:26:59.640654+0800 0x214f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: ContextStoreAgen(476) deny(1) mach-lookup com.apple.ocspd
2021-02-08 19:27:00.312565+0800 0x214f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 2 duplicate reports for ContextStoreAgen deny(1) mach-lookup com.apple.ocspd
2021-02-08 19:27:00.312567+0800 0x214f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: routined(486) deny(1) mach-lookup com.apple.Maps.MapsSync.store
2021-02-08 19:27:01.163454+0800 0x358      Default     0x0                  0      0    kernel: (AppleRTC) RTC: setGMTTimeOfDay 1612783621
2021-02-08 19:27:01.797738+0800 0x201      Default     0x0                  0      0    kernel: (apfs) tx_flush:1074: disk3 xid 88724 tx stats: # 260 finish 267 enter 267 wait 23 1196us close 5432us flush 8681us
2021-02-08 19:27:01.804205+0800 0x74       Default     0x0                  0      0    kernel: PMRD: power event 14 args 0x0 0x0
2021-02-08 19:27:01.804212+0800 0x74       Default     0x0                  0      0    kernel: PMRD: wrangler RootDomainPower (ps 4, 0->1)
2021-02-08 19:27:01.804213+0800 0x74       Default     0x0                  0      0    kernel: PMRD: evaluatePolicy( 0, 0x0 )
2021-02-08 19:27:02.788734+0800 0xa50      Default     0x0                  0      0    kernel: memorystatus: set assertion priority(3) target CalendarWidgetExtension:719
2021-02-08 19:27:02.789012+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789078+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789161+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789260+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789331+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789336+0800 0x437      Default     0x0                  0      0    kernel: memorystatus: set assertion priority(3) target WeatherWidget:720
2021-02-08 19:27:02.789408+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789419+0800 0x1786     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:02.789463+0800 0x1786     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:02.789491+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789592+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789664+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789754+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789816+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789880+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.789941+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790000+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790003+0800 0xa51      Default     0x0                  0      0    kernel: memorystatus: set assertion priority(3) target MBS CPU WidgetExtension:614
2021-02-08 19:27:02.790064+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790104+0800 0x1f01     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.790153+0800 0x1f01     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.790191+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790286+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790345+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790406+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790508+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790571+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790626+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790712+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790727+0800 0xa50      Default     0x0                  0      0    kernel: memorystatus: set assertion priority(3) target MBS MEM WidgetExtension:606
2021-02-08 19:27:02.790777+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790822+0800 0x11da     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.790867+0800 0x11da     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.790887+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.790975+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.791039+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.791102+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.791417+0800 0x2356     Default     0x0                  0      0    kernel: memorystatus: set assertion priority(3) target ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.791495+0800 0x17c2     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.791534+0800 0x17c2     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.791910+0800 0x1f01     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.792446+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.792529+0800 0x1f08     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.792625+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.792782+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.793199+0800 0x1f60     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.794962+0800 0x1f00     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:02.795168+0800 0x1f00     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:02.795324+0800 0x1f00     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:02.795719+0800 0x1f00     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:02.796083+0800 0x2650     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.796280+0800 0x2650     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.796436+0800 0x2650     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.796808+0800 0x1f01     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.797745+0800 0x128c     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.797917+0800 0x128c     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.798089+0800 0x128c     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.798422+0800 0x128c     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.799133+0800 0x1af7     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.799330+0800 0x1af7     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.799536+0800 0x1af7     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.799881+0800 0x1af4     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:02.827366+0800 0x1184     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.827490+0800 0x1f01     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS CPU WidgetExtension:614
2021-02-08 19:27:02.831215+0800 0x1152     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.831306+0800 0x128c     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for MBS MEM WidgetExtension:606
2021-02-08 19:27:02.899643+0800 0x2356     Default     0x0                  0      0    kernel: memorystatus: set assertion priority(0) target MBS CPU WidgetExtension:614
2021-02-08 19:27:02.899651+0800 0xd64      Default     0x0                  0      0    kernel: memorystatus: set assertion priority(0) target MBS MEM WidgetExtension:606
2021-02-08 19:27:02.951609+0800 0x1742     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:02.951742+0800 0x1747     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for CalendarWidgetExtension:719
2021-02-08 19:27:03.001845+0800 0x2307     Default     0x0                  0      0    kernel: memorystatus: set assertion priority(0) target CalendarWidgetExtension:719
2021-02-08 19:27:03.462863+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: ContextStoreAgen(476) deny(1) mach-lookup com.apple.ocspd
2021-02-08 19:27:03.481017+0800 0x78b      Default     0x0                  0      0    kernel: (AppleGFXHDA) Sound assertion - 1002:ab38 FIFO error (Stream 0)
2021-02-08 19:27:03.777353+0800 0x2116     Default     0x0                  0      0    kernel: tcp_timers: tcp_output() returned 0 with retransmission timer disabled for 49242 > 5223 in state 4, reset timer to 4746
2021-02-08 19:27:03.797161+0800 0x17bf     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:03.797329+0800 0x1786     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:03.932976+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 2 duplicate reports for ContextStoreAgen deny(1) mach-lookup com.apple.ocspd
2021-02-08 19:27:03.932978+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: routined(486) deny(1) mach-lookup com.apple.Maps.MapsSync.store
2021-02-08 19:27:04.330261+0800 0x1f00     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:04.330436+0800 0x1f00     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:04.331927+0800 0x1786     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for WeatherWidget:720
2021-02-08 19:27:04.937092+0800 0xa51      Default     0x0                  0      0    kernel: memorystatus: set assertion priority(0) target WeatherWidget:720
2021-02-08 19:27:04.951382+0800 0x1af7     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:04.951542+0800 0x1af4     Default     0x0                  0      0    kernel: memorystatus: assertion priority 3 overrides priority 0 for ScreenTimeWidgetExtension:721
2021-02-08 19:27:05.107441+0800 0x74       Default     0x0                  0      0    kernel: PMRD: Desktop mode 1
2021-02-08 19:27:05.107443+0800 0x74       Default     0x0                  0      0    kernel: PMRD: Clamshell enabled
2021-02-08 19:27:05.107659+0800 0x2307     Default     0x0                  0      0    kernel: memorystatus: set assertion priority(0) target ScreenTimeWidgetExtension:721
2021-02-08 19:27:08.390295+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 1 duplicate report for routined deny(1) mach-lookup com.apple.Maps.MapsSync.store
2021-02-08 19:27:08.390297+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: adprivacyd(888) deny(1) mach-lookup com.apple.windowserver.active
2021-02-08 19:27:09.285385+0800 0x272d     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 1 duplicate report for adprivacyd deny(1) mach-lookup com.apple.windowserver.active
2021-02-08 19:27:09.285387+0800 0x272d     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) process-info-dirtycontrol self
2021-02-08 19:27:09.286871+0800 0x272d     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 2 duplicate reports for CoreSpotlightSer deny(1) process-info-dirtycontrol self
2021-02-08 19:27:09.286873+0800 0x272d     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Users/tweetorui
2021-02-08 19:27:09.288180+0800 0x26d8     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) user-preference-read kCFPreferencesAnyApplication
2021-02-08 19:27:09.288886+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.distributed_notifications@Uv3
2021-02-08 19:27:09.289013+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.PowerManagement.control
2021-02-08 19:27:09.291246+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
2021-02-08 19:27:09.293260+0800 0x272d     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMACAddress
2021-02-08 19:27:09.298215+0800 0x272d     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) system-fsctl _IO('J', 44)
2021-02-08 19:27:09.302932+0800 0x2732     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 16 duplicate reports for CoreSpotlightSer deny(1) system-fsctl _IO('J', 44)
2021-02-08 19:27:09.302935+0800 0x2732     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-data /Users/tweetorui/Library/Application Support/AddressBook/Sources
2021-02-08 19:27:09.303243+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.tccd
2021-02-08 19:27:09.303346+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.tccd.system
2021-02-08 19:27:09.303589+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.metadata.mds
2021-02-08 19:27:09.303777+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.tccd
2021-02-08 19:27:09.303871+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.tccd.system
2021-02-08 19:27:09.304001+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.tccd
2021-02-08 19:27:09.304086+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.tccd.system
2021-02-08 19:27:09.307126+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.CoreServices.coreservicesd
2021-02-08 19:27:09.312291+0800 0x2736     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) process-info-dirtycontrol self
2021-02-08 19:27:09.315617+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 2 duplicate reports for CoreSpotlightSer deny(1) process-info-dirtycontrol self
2021-02-08 19:27:09.315618+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.lsd.mapdb
2021-02-08 19:27:09.316158+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) System Policy: CoreSpotlightSer(889) deny(1) file-read-data /private/var/folders/2p/7nvr4rhn7rs3xyt53lxnw4400000gn/0/com.apple.LaunchServices.dv/com.apple.LaunchServices-2543-v2.csstore
2021-02-08 19:27:09.317729+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) System Policy: CoreSpotlightSer(889) deny(1) file-read-metadata /private/var/folders/2p/7nvr4rhn7rs3xyt53lxnw4400000gn/0/com.apple.LaunchServices.dv/com.apple.LaunchServices-2543-v2.csstore
2021-02-08 19:27:09.323445+0800 0x272f     Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 2 duplicate reports for CoreSpotlightSer deny(1) file-read-metadata /private/var/folders/2p/7nvr4rhn7rs3xyt53lxnw4400000gn/0/com.apple.LaunchServices.dv/com.apple.LaunchServices-2543-v2.csstore
2021-02-08 19:27:09.323452+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-data /Users/tweetorui/Library/Preferences/com.apple.LaunchServices/com.apple.LaunchServices.plist
2021-02-08 19:27:09.323526+0800 0x274c     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Users/tweetorui/Library/Preferences/com.apple.LaunchServices/com.apple.LaunchServices.plist
2021-02-08 19:27:09.323547+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-data /Users/tweetorui/Library/Preferences/com.apple.LaunchServices/com.apple.launchservices.secure.plist
2021-02-08 19:27:09.323585+0800 0x274c     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Users/tweetorui/Library/Preferences/com.apple.LaunchServices/com.apple.launchservices.secure.plist
2021-02-08 19:27:09.323646+0800 0x274a     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-data /Users/tweetorui/Library/Preferences/com.apple.LaunchServices/com.apple.launchservices.secure.plist
2021-02-08 19:27:09.323694+0800 0x274c     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) file-read-metadata /Users/tweetorui/Library/Preferences/com.apple.LaunchServices/com.apple.launchservices.secure.plist
2021-02-08 19:27:09.323939+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Protocol Characteristics
2021-02-08 19:27:09.323944+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOMediaIcon
2021-02-08 19:27:09.323949+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Ejectable
2021-02-08 19:27:09.323953+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties Removable
2021-02-08 19:27:09.323989+0800 0x272f     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.325285+0800 0x237      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 155 duplicate reports for CoreSpotlightSer deny(1) iokit-get-properties IOClassNameOverride
2021-02-08 19:27:09.325286+0800 0x237      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: CoreSpotlightSer(889) deny(1) mach-lookup com.apple.DiskArbitration.diskarbitrationd
